code,name,industry
2129,中环股份,半导体
2125,湘潭电化,化工原料
2113,天润数娱,互联网
2108,沧州明珠,塑料
2099,海翔药业,化学制药
2098,浔兴股份,服饰
2080,中材科技,化纤
2075,沙钢股份,特种钢
2071,长城影视,影视音像
2068,黑猫股份,化工原料
2056,横店东磁,元器件
2048,宁波华翔,汽车配件
2034,美 欣 达,纺织
2025,航天电器,元器件
2012,凯恩股份,造纸
987,越秀金控,多元金融
982,中银绒业,纺织
961,中南建设,建筑施工
916,华北高速,路桥
887,中鼎股份,橡胶
829,天音控股,其他商业
803,金宇车城,纺织
755,山西三维,化工原料
748,长城信息,电脑设备
727,华东科技,元器件
725,京东方Ａ,元器件
719,大地传媒,出版业
711,京蓝科技,软件服务
710,天兴仪表,汽车配件
697,炼石有色,小金属
693,ST华泽,小金属
682,东方电子,电气设备
676,智度股份,互联网
670,*ST盈方,元器件
659,珠海中富,广告包装
632,三木集团,综合类
622,*ST恒立,汽车配件
617,*ST济柴,机械基件
611,*ST天首,纺织
584,友利控股,化纤
576,广东甘化,造纸
571,新大洲Ａ,煤炭开采
563,陕国投Ａ,多元金融
560,昆百大Ａ,百货
558,莱茵体育,文教休闲
547,航天发展,通信设备
543,皖能电力,火力发电
540,中天城投,区域地产
538,云南白药,中成药
531,穗恒运Ａ,火力发电
516,国际医学,百货
425,徐工机械,工程机械
415,渤海金控,多元金融
400,许继电气,电气设备
100,TCL 集团,家用电器
99,中信海直,空运
88,盐 田 港,港口
50,深天马Ａ,元器件
48,康达尔,饲料
45,深纺织Ａ,纺织
42,中洲控股,全国地产
35,中国天楹,环境保护
29,深深房Ａ,区域地产
603199,九华旅游,旅游服务
600680,上海普天,通信设备
403,ST生化,生物制药
300346,南大光电,元器件
603589,口子窖,白酒
300559,佳发安泰,软件服务
603019,中科曙光,电脑设备
600793,宜宾纸业,造纸
2143,印纪传媒,影视音像
2,万 科Ａ,全国地产
2414,高德红外,电器仪表
2775,文科园林,建筑施工
300410,正业科技,电器仪表
681,视觉中国,互联网
300011,鼎汉技术,运输设备
600739,辽宁成大,商贸代理
600097,开创国际,渔业
600316,洪都航空,航空
2279,久其软件,软件服务
2594,比亚迪,汽车整车
797,中国武夷,全国地产
2197,证通电子,电器仪表
603018,中设集团,建筑施工
603117,万林股份,仓储物流
300032,金龙机电,元器件
600000,浦发银行,银行
300015,爱尔眼科,医疗保健
600638,新黄浦,区域地产
2168,深圳惠程,电气设备
2230,科大讯飞,软件服务
600666,奥瑞德,元器件
2188,巴士在线,广告包装
2761,多喜爱,纺织
2304,洋河股份,白酒
300187,永清环保,环境保护
2227,奥 特 迅,电气设备
300489,中飞股份,铝
603618,杭电股份,电气设备
2601,佰利联,化工原料
2739,万达院线,影视音像
603568,伟明环保,环境保护
600165,新日恒力,钢加工
600983,惠而浦,家用电器
2195,二三四五,软件服务
600073,上海梅林,食品
901,航天科技,航空
600310,桂东电力,水力发电
981,银亿股份,区域地产
600976,健民集团,中成药
600086,东方金钰,服饰
600848,上海临港,园区开发
2612,朗姿股份,服饰
603737,三棵树,染料涂料
526,紫光学大,文教休闲
2453,天马精化,化工原料
600446,金证股份,软件服务
300472,新元科技,专用机械
300523,辰安科技,软件服务
899,赣能股份,火力发电
2245,澳洋顺昌,仓储物流
600215,长春经开,园区开发
733,振华科技,元器件
600649,城投控股,区域地产
300048,合康变频,电气设备
2705,新宝股份,家用电器
2504,弘高创意,装修装饰
300354,东华测试,电器仪表
2445,中南文化,影视音像
620,新华联,全国地产
300262,巴安水务,环境保护
931,中 关 村,区域地产
738,中航动控,航空
300190,维尔利,环境保护
2039,黔源电力,水力发电
300102,乾照光电,半导体
603328,依顿电子,元器件
300270,中威电子,通信设备
2662,京威股份,汽车配件
2491,通鼎互联,通信设备
2074,国轩高科,电气设备
300188,美亚柏科,软件服务
2061,*ST江化,化工原料
601669,中国电建,建筑施工
603398,邦宝益智,文教休闲
2107,沃华医药,中成药
603889,新澳股份,纺织
813,德展健康,化学制药
603088,宁波精达,专用机械
600681,百川能源,供气供热
600247,ST成城,商贸代理
2544,杰赛科技,软件服务
600884,杉杉股份,服饰
601877,正泰电器,电气设备
2032,苏 泊 尔,家用电器
2323,雅百特,建筑施工
2427,尤夫股份,化纤
603118,共进股份,通信设备
2523,天桥起重,工程机械
600853,龙建股份,建筑施工
2044,美年健康,医疗保健
600487,亨通光电,通信设备
2697,红旗连锁,超市连锁
600526,菲达环保,环境保护
600619,海立股份,机械基件
851,高鸿股份,软件服务
300424,航新科技,航空
300456,耐威科技,元器件
300345,红宇新材,钢加工
56,皇庭国际,房产服务
300062,中能电气,电气设备
600677,航天通信,通信设备
523,广州浪奇,日用化工
300218,安利股份,塑料
978,桂林旅游,旅游景点
685,中山公用,水务
300269,联建光电,半导体
600057,象屿股份,仓储物流
600239,云南城投,区域地产
2273,水晶光电,元器件
949,新乡化纤,化纤
601928,凤凰传媒,出版业
600243,青海华鼎,机床制造
600308,华泰股份,造纸
600391,成发科技,航空
786,北新建材,其他建材
300279,和晶科技,元器件
2655,共达电声,元器件
300074,华平股份,通信设备
603158,腾龙股份,汽车配件
49,德赛电池,电气设备
600512,腾达建设,建筑施工
600885,宏发股份,电气设备
551,创元科技,专用机械
2477,雏鹰农牧,农业综合
2735,王子新材,塑料
2050,三花智控,机械基件
600059,古越龙山,红黄药酒
300002,神州泰岳,软件服务
600039,四川路桥,建筑施工
983,西山煤电,煤炭开采
2514,宝馨科技,机械基件
2418,康盛股份,机械基件
628,高新发展,园区开发
2577,雷柏科技,电脑设备
8,神州高铁,运输设备
600207,安彩高科,元器件
600455,博通股份,软件服务
300139,晓程科技,元器件
600425,青松建化,水泥
600148,长春一东,汽车配件
559,万向钱潮,汽车配件
2367,康力电梯,运输设备
2441,众业达,批发业
600390,*ST金瑞,小金属
2681,奋达科技,家用电器
601098,中南传媒,出版业
600975,新五丰,农业综合
600877,中国嘉陵,摩托车
2055,得润电子,元器件
600667,太极实业,半导体
752,西藏发展,啤酒
600900,长江电力,水力发电
300155,安居宝,元器件
2749,国光股份,农药化肥
2315,焦点科技,互联网
2252,上海莱士,生物制药
2179,中航光电,元器件
300038,梅泰诺,通信设备
2467,二六三,电信运营
600439,瑞贝卡,服饰
860,顺鑫农业,白酒
600630,龙头股份,纺织
608,阳光股份,区域地产
600315,上海家化,日用化工
408,*ST金源,商贸代理
2582,好想你,食品
600651,飞乐音响,电器仪表
600211,西藏药业,中成药
908,景峰医药,化学制药
600639,浦东金桥,园区开发
600257,大湖股份,渔业
300039,上海凯宝,中成药
300064,豫金刚石,矿物制品
600287,江苏舜天,商贸代理
300176,鸿特精密,汽车配件
601231,环旭电子,元器件
300478,杭州高新,橡胶
600300,维维股份,软饮料
2727,一心堂,医药商业
300091,金通灵,机械基件
600969,郴电国际,水力发电
2153,石基信息,软件服务
600366,宁波韵升,电器仪表
300058,蓝色光标,广告包装
2707,众信旅游,旅游服务
603885,吉祥航空,空运
603701,德宏股份,汽车配件
300078,思创医惠,元器件
2421,达实智能,软件服务
600505,西昌电力,水力发电
600363,联创光电,元器件
2007,华兰生物,生物制药
722,湖南发展,水力发电
300149,量子高科,食品
600731,湖南海利,农药化肥
2051,中工国际,建筑施工
2431,棕榈股份,建筑施工
300130,新国都,电脑设备
300106,西部牧业,农业综合
603008,喜临门,家居用品
300277,海联讯,软件服务
300131,英唐智控,元器件
300422,博世科,环境保护
300343,联创互联,互联网
600633,浙报传媒,出版业
2770,科迪乳业,乳制品
600080,金花股份,中成药
2362,汉王科技,电脑设备
600893,中航动力,航空
2043,兔 宝 宝,其他建材
300016,北陆药业,中成药
2322,理工环科,环境保护
300057,万顺股份,广告包装
2346,柘中股份,电气设备
300341,麦迪电气,电气设备
600036,招商银行,银行
300403,地尔汉宇,电气设备
68,华控赛格,元器件
2368,太极股份,软件服务
300360,炬华科技,电器仪表
89,深圳机场,机场
300202,聚龙股份,专用机械
600077,宋都股份,全国地产
2753,永东股份,化工原料
2460,赣锋锂业,小金属
600004,白云机场,机场
2641,永高股份,塑料
707,双环科技,化工原料
600343,航天动力,航空
600490,鹏欣资源,铜
2318,久立特材,特种钢
300428,四通新材,铝
600614,鼎立股份,综合类
2095,生 意 宝,互联网
300404,博济医药,医疗保健
600495,晋西车轴,运输设备
300118,东方日升,半导体
2474,榕基软件,软件服务
300322,硕贝德,通信设备
2094,青岛金王,日用化工
603686,龙马环卫,专用机械
600820,隧道股份,建筑施工
2572,索菲亚,家居用品
2769,普路通,仓储物流
300406,九强生物,生物制药
601216,君正集团,化工原料
600261,阳光照明,家用电器
600116,三峡水利,水力发电
513,丽珠集团,中成药
600161,天坛生物,生物制药
600271,航天信息,电脑设备
601601,中国太保,保险
300493,润欣科技,通信设备
2385,大北农,饲料
998,隆平高科,种植业
603606,东方电缆,电气设备
2756,永兴特钢,特种钢
2557,洽洽食品,食品
600112,天成控股,电气设备
2046,轴研科技,机械基件
2621,三垒股份,专用机械
600565,迪马股份,全国地产
58,深 赛 格,元器件
2718,友邦吊顶,家居用品
300108,双龙股份,中成药
300003,乐普医疗,医疗保健
600839,四川长虹,家用电器
600882,广泽股份,乳制品
600379,宝光股份,电气设备
2789,建艺集团,装修装饰
300302,同有科技,软件服务
12,南 玻Ａ,玻璃
300136,信维通信,通信设备
2229,鸿博股份,广告包装
603288,海天味业,食品
603528,多伦科技,软件服务
300134,大富科技,通信设备
700,模塑科技,汽车配件
601616,广电电气,电气设备
603866,桃李面包,食品
300509,新美星,专用机械
423,东阿阿胶,中成药
300089,文化长城,陶瓷
2717,岭南园林,建筑施工
300117,嘉寓股份,装修装饰
2328,新朋股份,汽车配件
2692,远程电缆,电气设备
300255,常山药业,生物制药
600157,永泰能源,煤炭开采
601058,赛轮金宇,汽车配件
300203,聚光科技,环境保护
2490,山东墨龙,化工机械
2017,东信和平,通信设备
600100,同方股份,电脑设备
600436,片仔癀,中成药
939,凯迪生态,新型电力
2117,东港股份,广告包装
2131,利欧股份,互联网
19,深深宝Ａ,软饮料
600718,东软集团,软件服务
300327,中颖电子,半导体
601222,林洋能源,电器仪表
2620,瑞和股份,装修装饰
638,万方发展,批发业
603909,合诚股份,建筑施工
300129,泰胜风能,电气设备
603899,晨光文具,文教休闲
600704,物产中大,商贸代理
600640,号百控股,酒店餐饮
2643,万润股份,化工原料
2522,浙江众成,塑料
2124,天邦股份,饲料
2468,艾迪西,其他建材
541,佛山照明,家用电器
300206,理邦仪器,医疗保健
2530,丰东股份,专用机械
600535,天士力,中成药
600088,中视传媒,影视音像
300414,中光防雷,元器件
300539,横河模具,塑料
600693,东百集团,百货
600131,岷江水电,水力发电
2711,欧浦智网,仓储物流
2684,猛狮科技,电气设备
2136,安 纳 达,化工原料
300297,蓝盾股份,软件服务
2020,京新药业,化学制药
2757,南兴装备,家居用品
300024,机器人,专用机械
2144,宏达高科,纺织
600634,中技控股,其他建材
300508,维宏股份,软件服务
603979,金诚信,建筑施工
600139,西部资源,铜
600403,大有能源,煤炭开采
2280,联络互动,软件服务
600284,浦东建设,建筑施工
2319,乐通股份,染料涂料
300271,华宇软件,软件服务
2010,传化智联,染料涂料
977,浪潮信息,电脑设备
2070,众和股份,纺织
23,深天地Ａ,其他建材
300519,新光药业,中成药
600053,九鼎投资,区域地产
2288,超华科技,元器件
300086,康芝药业,化学制药
2380,科远股份,电气设备
300500,苏州设计,建筑施工
938,紫光股份,软件服务
300336,新文化,影视音像
300114,中航电测,元器件
300125,易世达,电气设备
300430,诚益通,电器仪表
601006,大秦铁路,铁路
2372,伟星新材,其他建材
300195,长荣股份,轻工机械
300006,莱美药业,化学制药
300367,东方网力,电脑设备
600335,国机汽车,汽车配件
2706,良信电器,电气设备
2236,大华股份,电器仪表
2487,大金重工,钢加工
600570,恒生电子,软件服务
300368,汇金股份,专用机械
2122,天马股份,机械基件
915,山大华特,化学制药
300244,迪安诊断,医疗保健
603598,引力传媒,影视音像
603997,继峰股份,汽车配件
603159,上海亚虹,专用机械
7,全新好,酒店餐饮
300440,运达科技,软件服务
603027,千禾味业,食品
2357,富临运业,公路
2384,东山精密,通信设备
300333,兆日科技,元器件
601519,大智慧,软件服务
300389,艾比森,半导体
600763,通策医疗,医疗保健
2639,雪人股份,专用机械
973,佛塑科技,塑料
2254,泰和新材,化纤
613,大东海A,旅游服务
600868,梅雁吉祥,水力发电
603031,安德利,百货
300365,恒华科技,软件服务
300152,科融环境,环境保护
300263,隆华节能,专用机械
300251,光线传媒,影视音像
2261,拓维信息,互联网
600031,三一重工,工程机械
2556,辉隆股份,其他商业
2171,楚江新材,铜
615,京汉股份,化纤
2286,保龄宝,食品
300331,苏大维格,元器件
603520,司太立,化学制药
2294,信立泰,化学制药
300299,富春通信,通信设备
598,兴蓉环境,水务
600889,南京化纤,化纤
600336,澳柯玛,家用电器
2657,中科金财,软件服务
600826,兰生股份,商贸代理
300351,永贵电器,元器件
600781,辅仁药业,中成药
300207,欣旺达,元器件
534,万泽股份,区域地产
603222,济民制药,化学制药
600038,中直股份,航空
502,绿景控股,区域地产
300290,荣科科技,软件服务
300037,新宙邦,化工原料
300109,新开源,化工原料
950,*ST建峰,农药化肥
600699,均胜电子,汽车配件
61,农 产 品,农业综合
300533,冰川网络,软件服务
2002,鸿达兴业,化工原料
553,沙隆达Ａ,农药化肥
300036,超图软件,软件服务
600612,老凤祥,服饰
300465,高伟达,软件服务
2083,孚日股份,纺织
806,银河生物,生物制药
2802,洪汇新材,化工原料
300418,昆仑万维,互联网
300018,中元股份,电气设备
2312,三泰控股,电脑设备
300107,建新股份,化工原料
300021,大禹节水,农业综合
300138,晨光生物,食品
2475,立讯精密,元器件
809,铁岭新城,区域地产
626,远大控股,商贸代理
600009,上海机场,机场
600713,南京医药,医药商业
2605,姚记扑克,文教休闲
600692,亚通股份,水运
603818,曲美家居,家居用品
603998,方盛制药,中成药
600373,中文传媒,出版业
600120,浙江东方,商贸代理
600584,长电科技,半导体
300124,汇川技术,电器仪表
2087,新野纺织,纺织
603311,金海环境,专用机械
793,华闻传媒,出版业
601390,中国中铁,建筑施工
669,金鸿能源,供气供热
300518,盛讯达,软件服务
826,启迪桑德,环境保护
600715,文投控股,影视音像
2778,高科石化,石油加工
300178,腾邦国际,旅游服务
600756,浪潮软件,软件服务
600016,民生银行,银行
2395,双象股份,塑料
600463,空港股份,园区开发
2407,多氟多,化工原料
2240,威华股份,家居用品
2746,仙坛股份,农业综合
2646,青青稞酒,白酒
300494,盛天网络,互联网
2190,成飞集成,汽车配件
600626,申达股份,纺织
300253,卫宁健康,软件服务
2243,通产丽星,塑料
600998,九州通,医药商业
600103,青山纸业,造纸
600171,上海贝岭,半导体
601677,明泰铝业,铝
300252,金信诺,电气设备
2508,老板电器,家用电器
838,财信发展,区域地产
925,众合科技,专用机械
2771,真视通,软件服务
2064,华峰氨纶,化纤
2042,华孚色纺,纺织
300012,华测检测,电器仪表
300220,金运激光,元器件
2570,贝因美,乳制品
300166,东方国信,软件服务
2369,卓翼科技,通信设备
158,常山股份,纺织
2170,芭田股份,农药化肥
2632,道明光学,化工原料
300241,瑞丰光电,半导体
2788,鹭燕医药,医药商业
300475,聚隆科技,专用机械
600260,凯乐科技,通信设备
600538,国发股份,农药化肥
300467,迅游科技,互联网
300481,濮阳惠成,化工原料
2183,怡 亚 通,仓储物流
600137,浪莎股份,服饰
600146,商赢环球,塑料
2405,四维图新,软件服务
300357,我武生物,生物制药
2434,万里扬,汽车配件
2517,恺英网络,互联网
300431,暴风集团,互联网
2565,上海绿新,造纸
2241,歌尔股份,元器件
300443,金雷风电,专用机械
4,国农科技,生物制药
300127,银河磁体,元器件
2270,华明装备,电气设备
2268,卫 士 通,软件服务
2592,八菱科技,汽车配件
300468,四方精创,软件服务
2763,汇洁股份,服饰
2348,高乐股份,文教休闲
2709,天赐材料,化工原料
2360,同德化工,化工原料
300387,富邦股份,化工原料
2429,兆驰股份,家用电器
300007,汉威电子,电器仪表
2733,雄韬股份,电气设备
300044,赛为智能,软件服务
600184,光电股份,专用机械
2341,新纶科技,化工原料
600872,中炬高新,食品
2394,联发股份,纺织
600272,开开实业,服饰
2444,巨星科技,轻工机械
600328,兰太实业,化工原料
2086,东方海洋,渔业
300226,上海钢联,互联网
600628,新世界,百货
600187,国中水务,水务
300482,万孚生物,生物制药
300497,富祥股份,化学制药
721,西安饮食,酒店餐饮
555,神州信息,软件服务
661,长春高新,生物制药
300321,同大股份,塑料
300342,天银机电,元器件
2772,众兴菌业,种植业
600415,小商品城,商品城
600458,时代新材,塑料
601002,晋亿实业,机械基件
300146,汤臣倍健,食品
300162,雷曼股份,元器件
300286,安科瑞,电器仪表
300230,永利股份,塑料
2607,亚夏汽车,汽车服务
300265,通光线缆,电气设备
300317,珈伟股份,半导体
601800,中国交建,建筑施工
300530,达志科技,化工原料
2139,拓邦股份,元器件
600684,珠江实业,全国地产
2480,新筑股份,机械基件
300056,三维丝,环境保护
603299,井神股份,化工原料
2759,天际股份,家用电器
735,罗 牛 山,农业综合
600746,江苏索普,化工原料
2256,兆新股份,染料涂料
300119,瑞普生物,生物制药
2354,天神娱乐,互联网
601798,蓝科高新,化工机械
300535,达威股份,化工原料
550,江铃汽车,汽车整车
300094,国联水产,渔业
2573,清新环境,环境保护
600714,金瑞矿业,煤炭开采
2200,云投生态,环境保护
2082,栋梁新材,铝
2425,凯撒文化,服饰
300435,中泰股份,机械基件
600775,南京熊猫,通信设备
600758,红阳能源,煤炭开采
600536,中国软件,软件服务
600689,上海三毛,纺织
820,金城股份,造纸
300407,凯发电气,电气设备
603696,安记食品,食品
890,法 尔 胜,钢加工
300315,掌趣科技,互联网
300153,科泰电源,电气设备
506,中润资源,区域地产
603703,盛洋科技,电气设备
300246,宝莱特,医疗保健
2215,诺 普 信,农药化肥
600079,人福医药,化学制药
601,韶能股份,水力发电
300014,亿纬锂能,元器件
2314,南山控股,区域地产
600498,烽火通信,通信设备
2626,金达威,食品
300081,恒信移动,通信设备
2693,双成药业,化学制药
2403,爱仕达,家用电器
828,东莞控股,路桥
300168,万达信息,软件服务
300291,华录百纳,影视音像
300116,坚瑞沃能,专用机械
300040,九洲电气,电气设备
300538,同益股份,批发业
300383,光环新网,电信运营
300294,博雅生物,生物制药
2077,大港股份,区域地产
300025,华星创业,通信设备
2260,德奥通航,航空
600295,鄂尔多斯,服饰
910,大亚圣象,家居用品
600076,康欣新材,其他建材
2618,丹邦科技,元器件
601636,旗滨集团,玻璃
300339,润和软件,软件服务
2258,利尔化学,农药化肥
2049,紫光国芯,元器件
2149,西部材料,小金属
300282,汇冠股份,电脑设备
300484,蓝海华腾,电气设备
510,金路集团,化工原料
600293,三峡新材,玻璃
300442,普丽盛,轻工机械
2307,北新路桥,建筑施工
600605,汇通能源,商贸代理
600191,华资实业,食品
600035,楚天高速,路桥
603333,明星电缆,电气设备
715,中兴商业,百货
590,启迪古汉,中成药
2642,荣之联,软件服务
600588,用友网络,软件服务
2456,欧菲光,元器件
568,泸州老窖,白酒
300287,飞利信,软件服务
300023,宝德股份,专用机械
300237,美晨科技,建筑施工
2555,三七互娱,互联网
2096,南岭民爆,化工原料
300433,蓝思科技,元器件
600262,北方股份,汽车整车
600419,天润乳业,乳制品
603901,永创智能,专用机械
2374,丽鹏股份,建筑施工
600613,神奇制药,中成药
835,长城动漫,影视音像
300421,力星股份,机械基件
600176,中国巨石,玻璃
300113,顺网科技,互联网
2366,台海核电,专用机械
2201,九鼎新材,玻璃
300211,亿通科技,通信设备
300350,华鹏飞,仓储物流
600779,水井坊,白酒
300128,锦富新材,元器件
2671,龙泉股份,其他建材
600753,东方银星,批发业
701,厦门信达,综合类
2210,飞马国际,仓储物流
600149,廊坊发展,综合类
300388,国祯环保,环境保护
601789,宁波建工,建筑施工
600898,三联商社,电器连锁
300173,智慧松德,轻工机械
300085,银之杰,软件服务
2628,成都路桥,建筑施工
300499,高澜股份,专用机械
300170,汉得信息,软件服务
600084,中葡股份,红黄药酒
2712,思美传媒,广告包装
823,超声电子,元器件
601628,中国人寿,保险
600623,华谊集团,汽车配件
300196,长海股份,玻璃
2333,罗普斯金,铝
300017,网宿科技,电信运营
2649,博彦科技,软件服务
300300,汉鼎宇佑,软件服务
712,锦龙股份,多元金融
300531,优博讯,软件服务
2035,华帝股份,家用电器
2290,禾盛新材,家用电器
300400,劲拓股份,专用机械
300545,联得装备,专用机械
300325,德威新材,塑料
600728,佳都科技,软件服务
300068,南都电源,电气设备
2164,宁波东力,电气设备
300141,和顺电气,电气设备
600491,龙元建设,建筑施工
2174,游族网络,互联网
600070,浙江富润,纺织
603716,塞力斯,医药商业
600804,鹏博士,电信运营
600136,当代明诚,影视音像
600963,岳阳林纸,造纸
2722,金轮股份,纺织机械
600396,金山股份,火力发电
300409,道氏技术,陶瓷
300426,唐德影视,影视音像
2175,东方网络,电器仪表
600129,太极集团,中成药
2801,微光股份,电气设备
38,深大通,广告包装
300278,华昌达,专用机械
600598,北大荒,种植业
603021,山东华鹏,玻璃
300375,鹏翎股份,汽车配件
300071,华谊嘉信,广告包装
2289,*ST宇顺,元器件
603600,永艺股份,家居用品
2677,浙江美大,家用电器
300061,康耐特,医疗保健
2248,华东数控,机床制造
300503,昊志机电,机械基件
300295,三六五网,互联网
300073,当升科技,矿物制品
600995,文山电力,水力发电
300301,长方集团,半导体
2623,亚玛顿,玻璃
2719,麦趣尔,乳制品
600847,万里股份,电气设备
600869,智慧能源,电气设备
2212,南洋股份,电气设备
2567,唐人神,饲料
300338,开元仪器,电器仪表
300517,海波重科,建筑施工
662,天夏智慧,软件服务
2667,鞍重股份,工程机械
300090,盛运环保,环境保护
2645,华宏科技,专用机械
603017,中衡设计,建筑施工
300384,三联虹普,纺织机械
600108,亚盛集团,农业综合
603936,博敏电子,元器件
2037,久联发展,化工原料
2495,佳隆股份,食品
2141,蓉胜超微,元器件
603026,石大胜华,化工原料
600386,北巴传媒,公共交通
2202,金风科技,电气设备
300275,梅安森,软件服务
300051,三五互联,互联网
2101,广东鸿图,机械基件
300232,洲明科技,半导体
300031,宝通科技,橡胶
498,山东路桥,建筑施工
600727,鲁北化工,农药化肥
782,美达股份,化纤
600258,首旅酒店,酒店餐饮
300122,智飞生物,生物制药
300425,环能科技,环境保护
300072,三聚环保,环境保护
600616,金枫酒业,红黄药酒
603996,中新科技,电脑设备
600093,禾嘉股份,汽车配件
300547,川环科技,橡胶
300416,苏试试验,电器仪表
2451,摩恩电气,电气设备
2355,兴民智通,汽车配件
300501,海顺新材,广告包装
2765,蓝黛传动,汽车配件
300548,博创科技,元器件
300507,苏奥传感,汽车配件
2549,凯美特气,环境保护
300505,川金诺,化工原料
525,红 太 阳,农药化肥
300334,津膜科技,专用机械
600533,栖霞建设,区域地产
2615,哈尔斯,家居用品
2332,仙琚制药,生物制药
603989,艾华集团,元器件
300396,迪瑞医疗,医疗保健
2654,万润科技,半导体
603616,韩建河山,其他建材
2085,万丰奥威,汽车配件
607,华媒控股,广告包装
300470,日机密封,机械基件
300209,天泽信息,软件服务
300458,全志科技,元器件
300502,新易盛,通信设备
2575,群兴玩具,文教休闲
2783,凯龙股份,化工原料
600579,天华院,化工机械
2732,燕塘乳业,乳制品
300042,朗科科技,电脑设备
55,方大集团,其他建材
601021,春秋航空,空运
2393,力生制药,化学制药
300362,天翔环境,环境保护
2363,隆基机械,汽车配件
300356,光一科技,电气设备
300115,长盈精密,元器件
601608,中信重工,专用机械
2511,中顺洁柔,造纸
918,嘉凯城,全国地产
2560,通达股份,电气设备
2787,华源包装,广告包装
812,陕西金叶,广告包装
300256,星星科技,元器件
603066,音飞储存,专用机械
300379,东方通,软件服务
300355,蒙草生态,环境保护
2515,金字火腿,食品
300019,硅宝科技,化工原料
300543,朗科智能,电气设备
2587,奥拓电子,元器件
601668,中国建筑,建筑施工
300377,赢时胜,软件服务
300298,三诺生物,医疗保健
600881,亚泰集团,水泥
609,绵石投资,区域地产
600423,柳化股份,农药化肥
600671,天目药业,中成药
300522,世名科技,染料涂料
2203,海亮股份,铜
2412,汉森制药,中成药
300087,荃银高科,种植业
2661,克明面业,食品
600383,金地集团,全国地产
300215,电科院,电气设备
2816,和科达,专用机械
603085,天成自控,专用机械
601766,中国中车,运输设备
300352,北信源,软件服务
600196,复星医药,化学制药
2703,浙江世宝,汽车配件
600575,皖江物流,水运
2180,艾派克,电脑设备
300233,金城医药,化学制药
601900,南方传媒,出版业
798,中水渔业,渔业
300335,迪森股份,供气供热
603022,新通联,广告包装
300432,富临精工,汽车配件
952,广济药业,化学制药
300447,全信股份,电气设备
2791,坚朗五金,其他建材
300366,创意信息,软件服务
22,深赤湾Ａ,港口
300419,浩丰科技,软件服务
300381,溢多利,饲料
2199,*ST东晶,元器件
623,吉林敖东,中成药
300526,中潜股份,专用机械
600558,大西洋,钢加工
300052,中青宝,互联网
300546,雄帝科技,元器件
2613,北玻股份,专用机械
511,*ST烯碳,矿物制品
600182,S佳通,汽车配件
968,*ST煤气,煤炭开采
603010,万盛股份,化工原料
2723,金莱特,家用电器
2678,珠江钢琴,文教休闲
2730,电光科技,电气设备
2679,福建金森,林业
2512,达华智能,元器件
300445,康斯特,电器仪表
600764,中电广通,通信设备
300570,太辰光,元器件
300372,欣泰电气,电气设备
2831,裕同科技,广告包装
2828,贝肯能源,石油开采
2827,高争民爆,化工原料
2826,易明医药,化学制药
155,*ST川化,农药化肥
33,*ST新都,酒店餐饮
603990,麦迪科技,软件服务
603928,兴业股份,化工原料
603878,武进不锈,钢加工
603823,百合花,染料涂料
603708,家家悦,百货
603585,苏利股份,化工原料
603559,中通国脉,通信设备
603416,信捷电气,电器仪表
603389,亚振家居,家居用品
603239,浙江仙通,汽车配件
603098,森特股份,装修装饰
603036,如通股份,专用机械
603033,三维股份,橡胶
600909,华安证券,证券
600732,*ST新梅,区域地产
600710,*ST常林,工程机械
300573,兴齐眼药,化学制药
300572,安车检测,电器仪表
300571,平治信息,互联网
